ID,USER_ID,SUB,SUB_U,SUB_G,PERIOD,PERIOD_AMOUNT,SOLD_TS,SOLD_MONTH,ACTUAL_START_TS,ACTUAL_END_TS,EXPECTED_END_TS,REFUND_TS,CHARGEBACK_TS,LAG_DAYS_REFUND,PLAN_ID,AUTO_RENEWAL,PRICE,USD_PRICE,MERCHANT_ID,CURRENCY,PREADJ_SUB_NUMBER,SUBSCRIPTION_NUMBER,COHORT_NUMBER,PRODUCT_COHORT,PRODUCT_COHORT_TS,COHORT_NUMBER_U,PRODUCT_COHORT_U,PRODUCT_COHORT_U_TS,FTS_COHORT,FTS_COHORT_TS,RETENTION_NUMBER,RETENTION_COHORT,RETENTION_COHORT_TS,RETENTION_NUMBER_U,RETENTION_COHORT_U,RETENTION_COHORT_U_TS,FTS_SUB,FTS_SUB_U,LAG_DAYS_FROM_PREV_SUB,COUNTRY_CODE,DEVICE,LOC,RETENTION_TYPE,RETENTION_TYPE_U,VUID,NEXT_MERCHANT_ID,NEXT_SOLD_TS,NEXT_START_TS,NEXT_END_TS,NEXT_SUB,NEXT_SUB_U,NEXT_SUB_UPGRADE,PREV_MERCHANT_ID,PREV_SOLD_TS,PREV_START_TS,PREV_END_TS,PREV_SUB,PREV_SUB_U,PREV_SUB_UPGRADE,IS_PREV_FREETRIAL,IS_PREV_FREETRIAL_MERCHANT_ID,STORE_REFERRER,LTR
67718383,XXX,plus yearly,plus yearly,plus,year,1,1/26/2019 7:28,1/1/2019,1/26/2019 7:28,1/26/2020 0:00,1/26/2020,(null),(null),(null),1174150,FALSE,69,77.7097083,XXX,EUR,1,1,0,1/1/2019,1/26/2019 7:28,0,1/1/2019,1/26/2019 7:28,1/1/2019,1/26/2019 7:28,1,1/1/2019,1/26/2019 7:28,1,1/1/2019,1/26/2019 7:28,plus yearly,plus yearly,(null),ES,desktop,onsite,fts,fts,2091553719,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63689217,XXX,plus yearly,plus yearly,plus,year,1,7/9/2016 14:25,7/1/2016,7/9/2016 14:25,7/9/2017 0:00,7/9/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,7/1/2016,7/9/2016 14:25,0,7/1/2016,7/9/2016 14:25,7/1/2016,7/9/2016 14:25,1,7/1/2016,7/9/2016 14:25,1,7/1/2016,7/9/2016 14:25,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,618316360,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
7140340,XXX,pro,pro,pro,year,1,3/15/2017 16:05,3/1/2017,3/15/2017 16:05,3/15/2018 0:00,3/15/2018,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,3/1/2017,3/15/2017 16:05,0,3/1/2017,3/15/2017 16:05,3/1/2017,3/15/2017 16:05,1,3/1/2017,3/15/2017 16:05,1,3/1/2017,3/15/2017 16:05,pro,pro,(null),US,desktop,onsite,fts,fts,1402618364,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
64780638,XXX,plus yearly,plus yearly,plus,year,1,1/30/2017 13:14,1/1/2017,1/30/2017 13:14,1/30/2018 0:00,1/30/2018,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2017,1/30/2017 13:14,0,1/1/2017,1/30/2017 13:14,1/1/2017,1/30/2017 13:14,1,1/1/2017,1/30/2017 13:14,1,1/1/2017,1/30/2017 13:14,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl911454522.620513872,xxx,2/28/2018 12:13,2/28/2018 12:13,2/28/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
61968521,XXX,plus yearly,plus yearly,plus,year,1,2/18/2016 10:56,2/1/2016,2/18/2016 10:56,2/18/2017 0:00,2/18/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,2/1/2016,2/18/2016 10:56,0,2/1/2016,2/18/2016 10:56,2/1/2016,2/18/2016 10:56,1,2/1/2016,2/18/2016 10:56,1,2/1/2016,2/18/2016 10:56,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl943235650.620625775,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63484949,XXX,plus monthly,plus monthly,plus,month,1,6/12/2016 2:43,6/1/2016,6/12/2016 2:43,7/12/2016 0:00,7/12/2016,(null),(null),(null),708407,FALSE,7.95,8.740686266,XXX,EUR,1,1,0,6/1/2016,6/12/2016 2:43,0,6/1/2016,6/12/2016 2:43,6/1/2016,6/12/2016 2:43,1,6/1/2016,6/12/2016 2:43,1,6/1/2016,6/12/2016 2:43,plus monthly,plus monthly,(null),ES,desktop,onsite,fts,fts,2058778768,xxx,7/12/2016 8:10,7/12/2016 8:10,8/12/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
63984402,XXX,plus yearly,plus yearly,plus,year,1,8/20/2016 4:02,8/1/2016,8/20/2016 4:02,8/20/2017 0:00,8/20/2017,(null),(null),(null),708406,FALSE,49.95,54.99905572,XXX,EUR,1,1,0,8/1/2016,8/20/2016 4:02,0,8/1/2016,8/20/2016 4:02,8/1/2016,8/20/2016 4:02,1,8/1/2016,8/20/2016 4:02,1,8/1/2016,8/20/2016 4:02,plus yearly,plus yearly,(null),DE,desktop,onsite,fts,fts,2012108743,xxx,8/20/2017 6:32,8/20/2017 6:32,8/20/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
7058640,XXX,pro,pro,pro,year,1,11/18/2016 16:31,11/1/2016,11/18/2016 16:31,11/18/2017 0:00,11/18/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,11/1/2016,11/18/2016 16:31,0,11/1/2016,11/18/2016 16:31,11/1/2016,11/18/2016 16:31,1,11/1/2016,11/18/2016 16:31,1,11/1/2016,11/18/2016 16:31,pro,pro,(null),PR,desktop,onsite,fts,fts,pl2053989687.1246447243,xxx,11/18/2017 6:46,11/18/2017 6:46,11/18/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
63990070,XXX,plus yearly,plus yearly,plus,year,1,8/20/2016 12:51,8/1/2016,8/20/2016 12:51,8/20/2017 0:00,8/20/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,8/1/2016,8/20/2016 12:51,0,8/1/2016,8/20/2016 12:51,8/1/2016,8/20/2016 12:51,1,8/1/2016,8/20/2016 12:51,1,8/1/2016,8/20/2016 12:51,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1107184406,xxx,8/20/2017 6:18,8/20/2017 6:18,8/20/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63817458,XXX,plus yearly,plus yearly,plus,year,1,7/27/2016 22:18,7/1/2016,7/27/2016 22:18,7/27/2017 0:00,7/27/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,7/1/2016,7/27/2016 22:18,0,7/1/2016,7/27/2016 22:18,7/1/2016,7/27/2016 22:18,1,7/1/2016,7/27/2016 22:18,1,7/1/2016,7/27/2016 22:18,plus yearly,plus yearly,(null),BR,desktop,onsite,fts,fts,887358670.1,xxx,7/27/2017 4:49,7/27/2017 4:49,7/27/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63245870,XXX,plus monthly,plus monthly,plus,month,1,5/10/2016 19:43,5/1/2016,5/10/2016 19:43,6/10/2016 0:00,6/10/2016,(null),(null),(null),708407,FALSE,7.95,11.34750509,XXX,GBP,1,1,0,5/1/2016,5/10/2016 19:43,0,5/1/2016,5/10/2016 19:43,5/1/2016,5/10/2016 19:43,1,5/1/2016,5/10/2016 19:43,1,5/1/2016,5/10/2016 19:43,plus monthly,plus monthly,(null),GB,desktop,onsite,fts,fts,pl1682417650.961593685,xxx,6/10/2016 3:32,6/10/2016 3:32,7/10/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
63943533,XXX,plus yearly,plus yearly,plus,year,1,8/14/2016 10:23,8/1/2016,8/14/2016 10:23,8/14/2017 0:00,8/14/2017,(null),(null),(null),708406,FALSE,69.95,52.92172948,XXX,CAD,1,1,0,8/1/2016,8/14/2016 10:23,0,8/1/2016,8/14/2016 10:23,8/1/2016,8/14/2016 10:23,1,8/1/2016,8/14/2016 10:23,1,8/1/2016,8/14/2016 10:23,plus yearly,plus yearly,(null),CA,desktop,onsite,fts,fts,438382192.6,xxx,8/7/2017 14:25,8/14/2017 0:00,8/14/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64654440,XXX,plus yearly,plus yearly,plus,year,1,12/26/2016 13:49,12/1/2016,12/26/2016 13:49,12/26/2017 0:00,12/26/2017,(null),(null),(null),708406,FALSE,129.95,36.45487138,XXX,TRY,1,1,0,12/1/2016,12/26/2016 13:49,0,12/1/2016,12/26/2016 13:49,12/1/2016,12/26/2016 13:49,1,12/1/2016,12/26/2016 13:49,1,12/1/2016,12/26/2016 13:49,plus yearly,plus yearly,(null),TR,desktop,onsite,fts,fts,340957749.1,xxx,12/26/2017 7:13,12/26/2017 7:13,12/26/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
65312848,XXX,plus yearly,plus yearly,plus,year,1,6/16/2017 9:21,6/1/2017,6/16/2017 9:21,6/16/2018 0:00,6/16/2018,(null),(null),(null),708406,FALSE,49.95,55.26591369,XXX,EUR,1,1,0,6/1/2017,6/16/2017 9:21,0,6/1/2017,6/16/2017 9:21,6/1/2017,6/16/2017 9:21,1,6/1/2017,6/16/2017 9:21,1,6/1/2017,6/16/2017 9:21,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,pl1228258651.1629285256,xxx,6/16/2018 7:50,6/16/2018 7:50,6/16/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6854632,XXX,pro,pro unlimited,pro,year,1,6/10/2016 13:46,6/1/2016,6/10/2016 13:46,6/13/2016 0:00,6/10/2017,6/13/2016 11:21,(null),3,708458,FALSE,359.1,359.1,XXX,USD,1,1,0,6/1/2016,6/10/2016 13:46,0,6/1/2016,6/10/2016 13:46,6/1/2016,6/10/2016 13:46,1,6/1/2016,6/10/2016 13:46,1,6/1/2016,6/10/2016 13:46,pro,pro unlimited,(null),US,desktop,onsite,fts,fts,1226415284,xxx,6/13/2016 14:26,6/13/2016 14:26,6/13/2017 0:00,pro,pro,-1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),1509
64072051,XXX,plus yearly,plus yearly,plus,year,1,9/1/2016 12:08,9/1/2016,9/1/2016 12:08,9/1/2017 0:00,9/1/2017,(null),(null),(null),708406,FALSE,52.95,53.43778058,XXX,CHF,1,1,0,9/1/2016,9/1/2016 12:08,0,9/1/2016,9/1/2016 12:08,9/1/2016,9/1/2016 12:08,1,9/1/2016,9/1/2016 12:08,1,9/1/2016,9/1/2016 12:08,plus yearly,plus yearly,(null),CH,desktop,onsite,fts,fts,827880129.1,xxx,9/1/2017 6:46,9/1/2017 6:46,9/1/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63008154,XXX,plus yearly,plus yearly,plus,year,1,4/9/2016 17:33,4/1/2016,4/9/2016 17:33,4/9/2017 0:00,4/9/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,4/1/2016,4/9/2016 17:33,0,4/1/2016,4/9/2016 17:33,4/1/2016,4/9/2016 17:33,1,4/1/2016,4/9/2016 17:33,1,4/1/2016,4/9/2016 17:33,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1599847581,xxx,4/9/2017 9:04,4/9/2017 9:04,4/28/2017 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62410226,XXX,plus monthly,plus monthly,plus,month,1,2/25/2016 19:08,2/1/2016,2/25/2016 19:08,3/25/2016 0:00,3/25/2016,(null),(null),(null),708407,FALSE,7.95,11.1191487,XXX,GBP,1,1,0,2/1/2016,2/25/2016 19:08,0,2/1/2016,2/25/2016 19:08,2/1/2016,2/25/2016 19:08,1,2/1/2016,2/25/2016 19:08,1,2/1/2016,2/25/2016 19:08,plus monthly,plus monthly,(null),GB,desktop,onsite,fts,fts,394686497.5,xxx,11/22/2017 12:54,11/22/2017 12:54,12/22/2017 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
7126467,XXX,pro,pro,pro,year,1,2/26/2017 12:26,2/1/2017,2/26/2017 12:26,2/26/2018 0:00,2/26/2018,(null),(null),(null),708420,FALSE,199.2,138.637461,XXX,SGD,1,1,0,2/1/2017,2/26/2017 12:26,0,2/1/2017,2/26/2017 12:26,2/1/2017,2/26/2017 12:26,1,2/1/2017,2/26/2017 12:26,1,2/1/2017,2/26/2017 12:26,pro,pro,(null),SG,desktop,onsite,fts,fts,471739237.2,xxx,3/3/2018 8:28,3/3/2018 8:28,3/3/2019 0:00,plus yearly,plus yearly,-1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
63638547,XXX,plus yearly,plus yearly,plus,year,1,7/2/2016 6:57,7/1/2016,7/2/2016 6:57,7/2/2017 0:00,7/2/2017,(null),(null),(null),708406,FALSE,49.95,64.55947364,XXX,GBP,1,1,0,7/1/2016,7/2/2016 6:57,0,7/1/2016,7/2/2016 6:57,7/1/2016,7/2/2016 6:57,1,7/1/2016,7/2/2016 6:57,1,7/1/2016,7/2/2016 6:57,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,312442899.9,xxx,6/22/2017 4:44,7/2/2017 0:00,7/2/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63328879,XXX,plus yearly,plus yearly,plus,year,1,5/21/2016 11:42,5/1/2016,5/21/2016 11:42,5/21/2017 0:00,5/21/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,5/1/2016,5/21/2016 11:42,0,5/1/2016,5/21/2016 11:42,5/1/2016,5/21/2016 11:42,1,5/1/2016,5/21/2016 11:42,1,5/1/2016,5/21/2016 11:42,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1673983495,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63506214,XXX,plus yearly,plus yearly,plus,year,1,6/14/2016 15:39,6/1/2016,6/14/2016 15:39,6/14/2017 0:00,6/14/2017,(null),(null),(null),708406,FALSE,49.95,68.81519667,XXX,GBP,1,1,0,6/1/2016,6/14/2016 15:39,0,6/1/2016,6/14/2016 15:39,6/1/2016,6/14/2016 15:39,1,6/1/2016,6/14/2016 15:39,1,6/1/2016,6/14/2016 15:39,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,pl1010779260.1972714610,xxx,6/30/2017 7:47,6/30/2017 7:47,7/21/2017 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63660903,XXX,plus yearly,plus yearly,plus,year,1,7/5/2016 19:42,7/1/2016,7/5/2016 19:42,7/5/2017 0:00,7/5/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,7/1/2016,7/5/2016 19:42,0,7/1/2016,7/5/2016 19:42,7/1/2016,7/5/2016 19:42,1,7/1/2016,7/5/2016 19:42,1,7/1/2016,7/5/2016 19:42,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,206320174.5,xxx,7/5/2017 8:30,7/5/2017 8:30,7/5/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63423184,XXX,plus monthly,plus monthly,plus,month,1,6/3/2016 14:09,6/1/2016,6/3/2016 14:09,7/3/2016 0:00,7/3/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,6/1/2016,6/3/2016 14:09,0,6/1/2016,6/3/2016 14:09,6/1/2016,6/3/2016 14:09,1,6/1/2016,6/3/2016 14:09,1,6/1/2016,6/3/2016 14:09,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,pl120027745.1585099849,xxx,7/3/2016 3:25,7/3/2016 3:25,8/3/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
64259665,XXX,plus yearly,plus yearly,plus,year,1,9/26/2016 18:58,9/1/2016,9/26/2016 18:58,9/26/2017 0:00,9/26/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,9/1/2016,9/26/2016 18:58,0,9/1/2016,9/26/2016 18:58,9/1/2016,9/26/2016 18:58,1,9/1/2016,9/26/2016 18:58,1,9/1/2016,9/26/2016 18:58,plus yearly,plus yearly,(null),NZ,desktop,onsite,fts,fts,1398946977,xxx,9/26/2017 8:53,9/26/2017 8:53,9/26/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64605742,XXX,plus yearly,plus yearly,plus,year,1,12/12/2016 15:17,12/1/2016,12/12/2016 15:17,12/12/2017 0:00,12/12/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,12/1/2016,12/12/2016 15:17,0,12/1/2016,12/12/2016 15:17,12/1/2016,12/12/2016 15:17,1,12/1/2016,12/12/2016 15:17,1,12/1/2016,12/12/2016 15:17,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1140341046,xxx,12/12/2017 7:11,12/12/2017 7:11,12/12/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62800690,XXX,plus yearly,plus yearly,plus,year,1,3/12/2016 7:18,3/1/2016,3/12/2016 7:18,3/12/2017 0:00,3/12/2017,(null),(null),(null),708406,FALSE,49.95,54.89941203,XXX,EUR,1,1,0,3/1/2016,3/12/2016 7:18,0,3/1/2016,3/12/2016 7:18,3/1/2016,3/12/2016 7:18,1,3/1/2016,3/12/2016 7:18,1,3/1/2016,3/12/2016 7:18,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1579417052.1757610184,xxx,3/12/2017 9:52,3/12/2017 9:52,3/12/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62410963,XXX,plus monthly,plus monthly,plus,month,1,2/25/2016 20:08,2/1/2016,2/25/2016 20:08,3/25/2016 0:00,3/25/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,2/1/2016,2/25/2016 20:08,0,2/1/2016,2/25/2016 20:08,2/1/2016,2/25/2016 20:08,1,2/1/2016,2/25/2016 20:08,1,2/1/2016,2/25/2016 20:08,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,1586399257,xxx,3/25/2016 4:15,3/25/2016 4:15,4/25/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
64535883,XXX,plus yearly,plus yearly,plus,year,1,11/23/2016 9:14,11/1/2016,11/23/2016 9:14,11/28/2016 0:00,11/23/2017,11/28/2016 17:37,(null),5,708406,FALSE,59.95,59.95,XXX,USD,1,1,0,11/1/2016,11/23/2016 9:14,0,11/1/2016,11/23/2016 9:14,11/1/2016,11/23/2016 9:14,1,11/1/2016,11/23/2016 9:14,1,11/1/2016,11/23/2016 9:14,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1401343157,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63734007,XXX,plus monthly,plus monthly,plus,month,1,7/15/2016 16:47,7/1/2016,7/15/2016 16:47,8/15/2016 0:00,8/15/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,7/1/2016,7/15/2016 16:47,0,7/1/2016,7/15/2016 16:47,7/1/2016,7/15/2016 16:47,1,7/1/2016,7/15/2016 16:47,1,7/1/2016,7/15/2016 16:47,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,783463024.8,xxx,8/15/2016 3:42,8/15/2016 3:42,9/15/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
59750750,XXX,plus monthly,plus monthly,plus,month,1,1/4/2016 16:32,1/1/2016,1/4/2016 16:32,2/4/2016 0:00,2/4/2016,(null),(null),(null),708407,FALSE,10.95,7.598306547,XXX,CAD,1,1,0,1/1/2016,1/4/2016 16:32,0,1/1/2016,1/4/2016 16:32,1/1/2016,1/4/2016 16:32,1,1/1/2016,1/4/2016 16:32,1,1/1/2016,1/4/2016 16:32,plus monthly,plus monthly,(null),CA,desktop,onsite,fts,fts,213719716.2,xxx,2/4/2016 3:43,2/4/2016 3:43,3/4/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
7035190,XXX,pro,pro,pro,year,1,10/27/2016 15:32,10/1/2016,10/27/2016 15:32,10/27/2017 0:00,10/27/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,10/1/2016,10/27/2016 15:32,0,10/1/2016,10/27/2016 15:32,10/1/2016,10/27/2016 15:32,1,10/1/2016,10/27/2016 15:32,1,10/1/2016,10/27/2016 15:32,pro,pro,(null),US,desktop,onsite,fts,fts,1360293359,xxx,10/27/2017 6:53,10/27/2017 6:53,10/27/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
20897738,XXX,plus monthly,plus monthly,plus,month,1,9/17/2018 20:40,9/1/2018,9/17/2018 20:40,10/17/2018 0:00,10/17/2018,(null),(null),(null),1125230,TRUE,12.28,12.28,XXX,USD,1,1,0,9/1/2018,9/17/2018 20:40,0,9/1/2018,9/17/2018 20:40,9/1/2018,9/17/2018 20:40,1,9/1/2018,9/17/2018 20:40,1,9/1/2018,9/17/2018 20:40,plus monthly,plus monthly,(null),(null),mobile,apple,fts,fts,1426718624,xxx,10/17/2018 20:40,10/17/2018 20:40,11/17/2018 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
63574528,XXX,plus yearly,plus yearly,plus,year,1,6/24/2016 0:09,6/1/2016,6/24/2016 0:09,6/24/2017 0:00,6/24/2017,(null),(null),(null),708406,FALSE,789.95,41.96029125,XXX,MXN,1,1,0,6/1/2016,6/24/2016 0:09,0,6/1/2016,6/24/2016 0:09,6/1/2016,6/24/2016 0:09,1,6/1/2016,6/24/2016 0:09,1,6/1/2016,6/24/2016 0:09,plus yearly,plus yearly,(null),MX,desktop,onsite,fts,fts,1979843696,xxx,6/24/2017 9:13,6/24/2017 9:13,4/14/2018 15:18,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63343617,XXX,plus yearly,plus yearly,plus,year,1,5/23/2016 19:07,5/1/2016,5/23/2016 19:07,5/23/2017 0:00,5/23/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,5/1/2016,5/23/2016 19:07,0,5/1/2016,5/23/2016 19:07,5/1/2016,5/23/2016 19:07,1,5/1/2016,5/23/2016 19:07,1,5/1/2016,5/23/2016 19:07,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl847716474.706512989,xxx,5/23/2017 8:54,5/23/2017 8:54,5/23/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
7070855,XXX,pro,pro,pro,year,1,12/6/2016 20:05,12/1/2016,12/6/2016 20:05,12/6/2017 0:00,12/6/2017,(null),(null),(null),708420,FALSE,219,157.7739078,XXX,AUD,1,1,0,12/1/2016,12/6/2016 20:05,0,12/1/2016,12/6/2016 20:05,12/1/2016,12/6/2016 20:05,1,12/1/2016,12/6/2016 20:05,1,12/1/2016,12/6/2016 20:05,pro,pro,(null),AU,desktop,onsite,fts,fts,pl98603112.1482650362,xxx,12/12/2017 7:28,12/12/2017 7:28,12/6/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
64636094,XXX,plus yearly,plus yearly,plus,year,1,12/21/2016 0:02,12/1/2016,12/21/2016 0:02,12/21/2017 0:00,12/21/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,12/1/2016,12/21/2016 0:02,0,12/1/2016,12/21/2016 0:02,12/1/2016,12/21/2016 0:02,1,12/1/2016,12/21/2016 0:02,1,12/1/2016,12/21/2016 0:02,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1766752193.1443176439,xxx,12/21/2017 7:11,12/21/2017 7:11,12/21/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63212135,XXX,plus yearly,plus yearly,plus,year,1,5/6/2016 21:10,5/1/2016,5/6/2016 21:10,5/6/2017 0:00,5/6/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,5/1/2016,5/6/2016 21:10,0,5/1/2016,5/6/2016 21:10,5/1/2016,5/6/2016 21:10,1,5/1/2016,5/6/2016 21:10,1,5/1/2016,5/6/2016 21:10,plus yearly,plus yearly,(null),MX,desktop,onsite,fts,fts,1309013825,xxx,5/6/2017 5:51,5/6/2017 5:51,5/6/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64625209,XXX,plus yearly,plus yearly,plus,year,1,12/17/2016 21:42,12/1/2016,12/17/2016 21:42,12/17/2017 0:00,12/17/2017,(null),(null),(null),708406,FALSE,69.95,51.60222969,XXX,CAD,1,1,0,12/1/2016,12/17/2016 21:42,0,12/1/2016,12/17/2016 21:42,12/1/2016,12/17/2016 21:42,1,12/1/2016,12/17/2016 21:42,1,12/1/2016,12/17/2016 21:42,plus yearly,plus yearly,(null),CA,desktop,onsite,fts,fts,18402034.67,xxx,12/17/2017 7:57,12/17/2017 7:57,12/17/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
61547932,XXX,plus yearly,plus yearly,plus,year,1,2/11/2016 8:39,2/1/2016,2/11/2016 8:39,2/11/2017 0:00,2/11/2017,(null),(null),(null),708406,FALSE,49.95,69.86182105,XXX,GBP,1,1,0,2/1/2016,2/11/2016 8:39,0,2/1/2016,2/11/2016 8:39,2/1/2016,2/11/2016 8:39,1,2/1/2016,2/11/2016 8:39,1,2/1/2016,2/11/2016 8:39,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,pl336212287.1886795003,xxx,2/11/2017 5:26,2/11/2017 5:26,2/11/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63174444,XXX,plus yearly,plus yearly,plus,year,1,5/2/2016 2:53,5/1/2016,5/2/2016 2:53,5/2/2017 0:00,5/2/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,5/1/2016,5/2/2016 2:53,0,5/1/2016,5/2/2016 2:53,5/1/2016,5/2/2016 2:53,1,5/1/2016,5/2/2016 2:53,1,5/1/2016,5/2/2016 2:53,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1093307019.1383613081,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
